tau,rho,metodo
1.0170854271356784,0.8,TABU
1.0173366834170854,0.8,TABU
1.0175879396984924,0.8,TABU
1.0178391959798996,0.8,TABU
1.0180904522613066,0.8,TABU
1.0183417085427136,0.8,TABU
1.0185929648241205,0.8,TABU
1.0188442211055277,0.8,TABU
1.0190954773869347,0.8,TABU
1.0193467336683417,0.8,TABU
1.0195979899497487,0.8,TABU
1.0198492462311557,0.8,TABU
1.020100502512563,0.8,TABU
1.0203517587939699,0.8,TABU
1.0206030150753769,0.8,TABU
1.0208542713567839,0.8,TABU
1.021105527638191,0.8,TABU
1.021356783919598,0.8,TABU
1.021608040201005,0.8,TABU
1.021859296482412,0.8,TABU
1.022110552763819,0.8,TABU
1.0223618090452262,0.8,TABU
1.0226130653266332,0.8,TABU
1.0228643216080402,0.8,TABU
1.0231155778894472,0.8,TABU
1.0233668341708544,0.8,TABU
1.0236180904522614,0.8,TABU
1.0238693467336684,0.8,TABU
1.0241206030150753,0.8,TABU
1.0243718592964823,0.8,TABU
1.0246231155778895,0.8,TABU
1.0248743718592965,0.8,TABU
1.0251256281407035,0.8,TABU
1.0253768844221105,0.8,TABU
1.0256281407035177,0.8,TABU
1.0258793969849247,0.8,TABU
1.0261306532663317,0.8,TABU
1.0263819095477387,0.8,TABU
1.0266331658291457,0.8,TABU
1.0268844221105529,0.8,TABU
1.0271356783919598,0.8,TABU
1.0273869346733668,0.8,TABU
1.0276381909547738,0.8,TABU
1.027889447236181,0.8,TABU
1.028140703517588,0.8,TABU
1.028391959798995,0.8,TABU
1.028643216080402,0.8,TABU
1.028894472361809,0.8,TABU
1.0291457286432162,0.8,TABU
1.0293969849246232,0.8,TABU
1.0296482412060302,0.8,TABU
1.0298994974874371,0.8,TABU
1.0301507537688444,0.8,TABU
1.0304020100502513,0.8,TABU
1.0306532663316583,0.8,TABU
1.0309045226130653,0.8,TABU
1.0311557788944723,0.8,TABU
1.0314070351758795,0.8,TABU
1.0316582914572865,0.8,TABU
1.0319095477386935,0.8,TABU
1.0321608040201005,0.8,TABU
1.0324120603015077,0.8,TABU
1.0326633165829147,0.8,TABU
1.0329145728643216,0.8,TABU
1.0331658291457286,0.8,TABU
1.0334170854271356,0.8,TABU
1.0336683417085428,0.8,TABU
1.0339195979899498,0.8,TABU
1.0341708542713568,0.8,TABU
1.0344221105527638,0.8,TABU
1.034673366834171,0.8,TABU
1.034924623115578,0.8,TABU
1.035175879396985,0.8,TABU
1.035427135678392,0.8,TABU
1.035678391959799,0.8,TABU
1.0359296482412061,0.8,TABU
1.0361809045226131,0.8,TABU
1.0364321608040201,0.8,TABU
1.036683417085427,0.8,TABU
1.0369346733668343,0.8,TABU
1.0371859296482413,0.8,TABU
1.0374371859296483,0.8,TABU
1.0376884422110553,0.8,TABU
1.0379396984924623,0.8,TABU
